payment_id,user_id,payment_date,amount,payment_method,status
479,274,2025-09-18 23:30:50.180403,0.0,paypal,refunded
480,274,2025-10-18 23:30:50.180403,0.0,paypal,failed
481,275,2025-11-17 23:30:50.180404,0.0,card,success
482,275,2025-12-17 23:30:50.180404,0.0,card,success
483,276,2025-11-15 23:30:50.180405,9.99,card,success
484,276,2025-12-15 23:30:50.180405,9.99,card,success
485,276,2026-01-14 23:30:50.180405,9.99,paypal,failed
486,276,2026-02-13 23:30:50.180405,9.99,paypal,success
487,276,2026-03-15 23:30:50.180405,9.99,card,failed
488,276,2026-04-14 23:30:50.180405,9.99,card,success
489,277,2025-09-18 23:30:50.180406,9.99,card,success
490,277,2025-10-18 23:30:50.180406,9.99,paypal,success
491,277,2025-11-17 23:30:50.180406,9.99,card,success
492,277,2025-12-17 23:30:50.180406,9.99,card,success
493,278,2025-05-01 23:30:50.180407,9.99,card,success
494,278,2025-05-31 23:30:50.180407,9.99,card,success
495,281,2025-09-26 23:30:50.180409,0.0,paypal,success
496,281,2025-10-26 23:30:50.180409,0.0,paypal,refunded
497,282,2025-08-26 23:30:50.180410,0.0,card,success
498,282,2025-09-25 23:30:50.180410,0.0,paypal,success
499,282,2025-10-25 23:30:50.180410,0.0,paypal,success
500,282,2025-11-24 23:30:50.180410,0.0,paypal,success
501,283,2025-05-15 23:30:50.180411,0.0,card,success
502,283,2025-06-14 23:30:50.180411,0.0,card,success
503,283,2025-07-14 23:30:50.180411,0.0,paypal,success
504,286,2026-01-25 23:30:50.180414,0.0,card,failed
505,286,2026-02-24 23:30:50.180414,0.0,card,success
506,286,2026-03-26 23:30:50.180414,0.0,card,success
507,286,2026-04-25 23:30:50.180414,0.0,card,success
508,286,2026-05-25 23:30:50.180414,0.0,card,success
509,287,2025-10-08 23:30:50.180415,0.0,card,success
510,287,2025-11-07 23:30:50.180415,0.0,paypal,success
511,288,2026-03-31 23:30:50.180416,0.0,card,success
512,288,2026-04-30 23:30:50.180416,0.0,paypal,success
513,288,2026-05-30 23:30:50.180416,0.0,card,success
514,288,2026-06-29 23:30:50.180416,0.0,paypal,success
515,289,2025-08-03 23:30:50.180417,9.99,card,success
516,290,2026-02-07 23:30:50.180418,9.99,paypal,success
517,290,2026-03-09 23:30:50.180418,9.99,paypal,success
518,290,2026-04-08 23:30:50.180418,9.99,card,success
519,290,2026-05-08 23:30:50.180418,9.99,card,success
520,291,2025-07-30 23:30:50.180419,9.99,paypal,success
521,291,2025-08-29 23:30:50.180419,9.99,paypal,success
522,291,2025-09-28 23:30:50.180419,9.99,card,success
523,291,2025-10-28 23:30:50.180419,9.99,card,success
524,291,2025-11-27 23:30:50.180419,9.99,card,success
525,291,2025-12-27 23:30:50.180419,9.99,paypal,success
526,293,2025-09-21 23:30:50.180421,9.99,card,success
527,293,2025-10-21 23:30:50.180421,9.99,paypal,success
528,293,2025-11-20 23:30:50.180421,9.99,card,success
529,293,2025-12-20 23:30:50.180421,9.99,paypal,success
530,293,2026-01-19 23:30:50.180421,9.99,card,success
531,297,2025-11-23 23:30:50.180424,9.99,paypal,success
532,297,2025-12-23 23:30:50.180424,9.99,paypal,success
533,297,2026-01-22 23:30:50.180424,9.99,card,success
534,298,2025-10-13 23:30:50.180425,0.0,card,success
535,298,2025-11-12 23:30:50.180425,0.0,card,success
536,298,2025-12-12 23:30:50.180425,0.0,paypal,success
537,299,2025-08-12 23:30:50.180426,0.0,paypal,success
538,299,2025-09-11 23:30:50.180426,0.0,card,success
539,299,2025-10-11 23:30:50.180426,0.0,paypal,success
540,300,2025-06-07 23:30:50.180427,14.99,paypal,success
541,300,2025-07-07 23:30:50.180427,14.99,paypal,success
542,300,2025-08-06 23:30:50.180427,14.99,card,success
543,300,2025-09-05 23:30:50.180427,14.99,paypal,success
544,300,2025-10-05 23:30:50.180427,14.99,paypal,success
545,300,2025-11-04 23:30:50.180427,14.99,paypal,failed
546,302,2025-09-13 23:30:50.180429,9.99,paypal,success
547,302,2025-10-13 23:30:50.180429,9.99,card,failed
548,302,2025-11-12 23:30:50.180429,9.99,paypal,success
549,302,2025-12-12 23:30:50.180429,9.99,paypal,success
550,302,2026-01-11 23:30:50.180429,9.99,paypal,success
551,302,2026-02-10 23:30:50.180429,9.99,card,success
552,303,2025-11-13 23:30:50.180430,9.99,paypal,success
553,303,2025-12-13 23:30:50.180430,9.99,card,success
554,303,2026-01-12 23:30:50.180430,9.99,paypal,success
555,303,2026-02-11 23:30:50.180430,9.99,card,failed
556,304,2026-04-14 23:30:50.180431,0.0,paypal,success
557,305,2025-09-07 23:30:50.180432,9.99,card,success
558,305,2025-10-07 23:30:50.180432,9.99,card,success
559,305,2025-11-06 23:30:50.180432,9.99,card,success
560,306,2026-01-08 23:30:50.180433,0.0,paypal,success
561,306,2026-02-07 23:30:50.180433,0.0,card,success
562,307,2025-07-21 23:30:50.180434,9.99,paypal,success
563,307,2025-08-20 23:30:50.180434,9.99,paypal,success
564,307,2025-09-19 23:30:50.180434,9.99,paypal,success
565,307,2025-10-19 23:30:50.180434,9.99,card,refunded
566,309,2025-09-21 23:30:50.180436,0.0,card,success
567,309,2025-10-21 23:30:50.180436,0.0,paypal,success
568,310,2025-08-23 23:30:50.180436,9.99,paypal,success
569,310,2025-09-22 23:30:50.180436,9.99,paypal,success
570,310,2025-10-22 23:30:50.180436,9.99,paypal,success
571,310,2025-11-21 23:30:50.180436,9.99,card,success
572,310,2025-12-21 23:30:50.180436,9.99,card,success
573,311,2025-11-05 23:30:50.180437,9.99,paypal,success
574,311,2025-12-05 23:30:50.180437,9.99,card,success
575,311,2026-01-04 23:30:50.180437,9.99,card,success
576,311,2026-02-03 23:30:50.180437,9.99,paypal,refunded
577,311,2026-03-05 23:30:50.180437,9.99,card,success
578,313,2025-08-31 23:30:50.180439,9.99,paypal,success
579,313,2025-09-30 23:30:50.180439,9.99,paypal,success
580,316,2025-10-25 23:30:50.180442,9.99,paypal,success
581,316,2025-11-24 23:30:50.180442,9.99,paypal,success
582,316,2025-12-24 23:30:50.180442,9.99,card,success
583,316,2026-01-23 23:30:50.180442,9.99,paypal,success
584,316,2026-02-22 23:30:50.180442,9.99,paypal,success
585,316,2026-03-24 23:30:50.180442,9.99,paypal,failed
586,321,2026-02-24 23:30:50.180447,9.99,paypal,success
587,324,2025-05-17 23:30:50.180450,9.99,paypal,failed
588,324,2025-06-16 23:30:50.180450,9.99,paypal,success
589,324,2025-07-16 23:30:50.180450,9.99,paypal,failed
590,324,2025-08-15 23:30:50.180450,9.99,card,success
591,324,2025-09-14 23:30:50.180450,9.99,card,success
592,325,2025-05-23 23:30:50.180451,0.0,card,success
593,325,2025-06-22 23:30:50.180451,0.0,card,success
594,328,2025-04-30 23:30:50.180453,9.99,paypal,failed
595,330,2025-06-12 23:30:50.180456,14.99,card,success
596,330,2025-07-12 23:30:50.180456,14.99,paypal,success
597,330,2025-08-11 23:30:50.180456,14.99,paypal,success
598,330,2025-09-10 23:30:50.180456,14.99,card,success
599,331,2025-07-30 23:30:50.180457,0.0,card,success
600,331,2025-08-29 23:30:50.180457,0.0,paypal,success
601,331,2025-09-28 23:30:50.180457,0.0,paypal,success
602,331,2025-10-28 23:30:50.180457,0.0,card,success
603,331,2025-11-27 23:30:50.180457,0.0,paypal,success
604,331,2025-12-27 23:30:50.180457,0.0,paypal,success
605,333,2025-07-20 23:30:50.180459,0.0,card,success
606,333,2025-08-19 23:30:50.180459,0.0,card,success
607,334,2025-04-26 23:30:50.180460,0.0,paypal,success
608,334,2025-05-26 23:30:50.180460,0.0,paypal,success
609,334,2025-06-25 23:30:50.180460,0.0,paypal,failed
610,334,2025-07-25 23:30:50.180460,0.0,paypal,success
611,334,2025-08-24 23:30:50.180460,0.0,card,success
612,334,2025-09-23 23:30:50.180460,0.0,card,success
613,335,2026-03-24 23:30:50.180461,0.0,paypal,success
614,335,2026-04-23 23:30:50.180461,0.0,card,success
615,335,2026-05-23 23:30:50.180461,0.0,paypal,success
616,335,2026-06-22 23:30:50.180461,0.0,card,success
617,338,2026-04-16 23:30:50.180464,14.99,card,success
618,341,2025-06-30 23:30:50.180466,14.99,paypal,success
619,341,2025-07-30 23:30:50.180466,14.99,card,success
620,341,2025-08-29 23:30:50.180466,14.99,card,failed
621,341,2025-09-28 23:30:50.180466,14.99,paypal,success
622,341,2025-10-28 23:30:50.180466,14.99,paypal,success
623,341,2025-11-27 23:30:50.180466,14.99,card,success
624,344,2025-10-14 23:30:50.180469,0.0,paypal,success
625,344,2025-11-13 23:30:50.180469,0.0,card,success
626,347,2026-01-21 23:30:50.180472,0.0,paypal,success
627,357,2025-06-10 23:30:50.180481,9.99,card,refunded
628,357,2025-07-10 23:30:50.180481,9.99,card,success
629,357,2025-08-09 23:30:50.180481,9.99,card,success
630,357,2025-09-08 23:30:50.180481,9.99,card,success
631,357,2025-10-08 23:30:50.180481,9.99,paypal,success
632,357,2025-11-07 23:30:50.180481,9.99,card,success
633,361,2025-10-31 23:30:50.180485,0.0,card,success
634,361,2025-11-30 23:30:50.180485,0.0,card,success
635,361,2025-12-30 23:30:50.180485,0.0,paypal,failed
636,361,2026-01-29 23:30:50.180485,0.0,paypal,success
637,361,2026-02-28 23:30:50.180485,0.0,card,success
638,364,2025-09-16 23:30:50.180488,9.99,paypal,success
639,364,2025-10-16 23:30:50.180488,9.99,card,success
640,364,2025-11-15 23:30:50.180488,9.99,paypal,success
641,364,2025-12-15 23:30:50.180488,9.99,paypal,refunded
642,366,2026-02-05 23:30:50.180490,9.99,card,success
643,366,2026-03-07 23:30:50.180490,9.99,paypal,success
644,366,2026-04-06 23:30:50.180490,9.99,card,success
645,366,2026-05-06 23:30:50.180490,9.99,card,success
646,366,2026-06-05 23:30:50.180490,9.99,card,success
647,368,2025-07-27 23:30:50.180492,9.99,card,success
648,368,2025-08-26 23:30:50.180492,9.99,paypal,success
649,368,2025-09-25 23:30:50.180492,9.99,card,failed
650,368,2025-10-25 23:30:50.180492,9.99,paypal,success
651,369,2026-01-29 23:30:50.180493,9.99,paypal,success
652,369,2026-02-28 23:30:50.180493,9.99,card,success
653,369,2026-03-30 23:30:50.180493,9.99,card,success
654,370,2025-05-12 23:30:50.180494,9.99,card,success
655,370,2025-06-11 23:30:50.180494,9.99,paypal,success
656,370,2025-07-11 23:30:50.180494,9.99,paypal,success
657,370,2025-08-10 23:30:50.180494,9.99,paypal,success
658,370,2025-09-09 23:30:50.180494,9.99,paypal,success
659,370,2025-10-09 23:30:50.180494,9.99,paypal,success
660,373,2025-12-04 23:30:50.180496,14.99,card,success
661,373,2026-01-03 23:30:50.180496,14.99,paypal,failed
662,373,2026-02-02 23:30:50.180496,14.99,paypal,success
663,373,2026-03-04 23:30:50.180496,14.99,card,success
664,373,2026-04-03 23:30:50.180496,14.99,card,success
665,374,2025-11-13 23:30:50.180497,9.99,card,failed
666,374,2025-12-13 23:30:50.180497,9.99,paypal,success
667,374,2026-01-12 23:30:50.180497,9.99,paypal,success
668,374,2026-02-11 23:30:50.180497,9.99,paypal,success
669,374,2026-03-13 23:30:50.180497,9.99,paypal,success
670,380,2025-10-25 23:30:50.180503,14.99,card,success
671,380,2025-11-24 23:30:50.180503,14.99,paypal,success
672,380,2025-12-24 23:30:50.180503,14.99,paypal,success
673,380,2026-01-23 23:30:50.180503,14.99,paypal,success
674,380,2026-02-22 23:30:50.180503,14.99,card,success
675,380,2026-03-24 23:30:50.180503,14.99,card,success
676,381,2025-11-26 23:30:50.180504,0.0,card,success
677,381,2025-12-26 23:30:50.180504,0.0,card,refunded
678,381,2026-01-25 23:30:50.180504,0.0,paypal,success
679,381,2026-02-24 23:30:50.180504,0.0,card,success
680,381,2026-03-26 23:30:50.180504,0.0,card,success
681,381,2026-04-25 23:30:50.180504,0.0,card,success
682,383,2026-01-14 23:30:50.180506,0.0,card,success
683,383,2026-02-13 23:30:50.180506,0.0,card,success
684,383,2026-03-15 23:30:50.180506,0.0,card,failed
685,383,2026-04-14 23:30:50.180506,0.0,card,success
686,383,2026-05-14 23:30:50.180506,0.0,paypal,success
687,387,2026-01-10 23:30:50.180509,9.99,paypal,failed
688,389,2025-04-30 23:30:50.180511,0.0,card,success
689,389,2025-05-30 23:30:50.180511,0.0,card,success
690,389,2025-06-29 23:30:50.180511,0.0,card,failed
691,389,2025-07-29 23:30:50.180511,0.0,card,success
692,389,2025-08-28 23:30:50.180511,0.0,card,success
693,389,2025-09-27 23:30:50.180511,0.0,paypal,success
694,390,2025-06-10 23:30:50.180512,9.99,card,success
695,390,2025-07-10 23:30:50.180512,9.99,card,success
696,390,2025-08-09 23:30:50.180512,9.99,card,success
697,392,2026-04-08 23:30:50.180514,9.99,paypal,success
698,392,2026-05-08 23:30:50.180514,9.99,card,success
699,392,2026-06-07 23:30:50.180514,9.99,paypal,success
700,392,2026-07-07 23:30:50.180514,9.99,paypal,success
701,392,2026-08-06 23:30:50.180514,9.99,paypal,success
702,394,2025-04-26 23:30:50.180516,0.0,paypal,success
703,394,2025-05-26 23:30:50.180516,0.0,card,success
704,394,2025-06-25 23:30:50.180516,0.0,card,success
705,394,2025-07-25 23:30:50.180516,0.0,paypal,success
706,394,2025-08-24 23:30:50.180516,0.0,card,success
707,395,2025-07-17 23:30:50.180517,9.99,paypal,success
708,395,2025-08-16 23:30:50.180517,9.99,paypal,success
709,395,2025-09-15 23:30:50.180517,9.99,paypal,success
710,395,2025-10-15 23:30:50.180517,9.99,paypal,success
711,395,2025-11-14 23:30:50.180517,9.99,card,success
712,396,2025-06-23 23:30:50.180518,0.0,paypal,success
713,396,2025-07-23 23:30:50.180518,0.0,paypal,success
714,396,2025-08-22 23:30:50.180518,0.0,card,success
715,397,2025-05-13 23:30:50.180519,0.0,paypal,success
716,397,2025-06-12 23:30:50.180519,0.0,card,success
717,398,2026-01-23 23:30:50.180520,9.99,card,success
718,401,2025-05-25 23:30:50.180523,0.0,card,success
719,401,2025-06-24 23:30:50.180523,0.0,card,success
720,401,2025-07-24 23:30:50.180523,0.0,paypal,success
721,401,2025-08-23 23:30:50.180523,0.0,paypal,success
722,401,2025-09-22 23:30:50.180523,0.0,paypal,success
723,401,2025-10-22 23:30:50.180523,0.0,paypal,success
724,407,2026-03-22 23:30:50.180529,0.0,paypal,success
725,407,2026-04-21 23:30:50.180529,0.0,paypal,success
726,407,2026-05-21 23:30:50.180529,0.0,paypal,success
727,410,2025-08-31 23:30:50.180532,9.99,paypal,success
728,410,2025-09-30 23:30:50.180532,9.99,paypal,success
729,410,2025-10-30 23:30:50.180532,9.99,paypal,success
730,410,2025-11-29 23:30:50.180532,9.99,card,success
731,410,2025-12-29 23:30:50.180532,9.99,paypal,success
732,411,2026-01-19 23:30:50.180533,14.99,card,success
733,412,2025-11-17 23:30:50.180534,9.99,paypal,success
734,412,2025-12-17 23:30:50.180534,9.99,paypal,success
735,412,2026-01-16 23:30:50.180534,9.99,paypal,failed
736,412,2026-02-15 23:30:50.180534,9.99,card,success
737,412,2026-03-17 23:30:50.180534,9.99,paypal,success
738,412,2026-04-16 23:30:50.180534,9.99,card,success
739,414,2025-07-31 23:30:50.180536,0.0,card,success
740,414,2025-08-30 23:30:50.180536,0.0,card,success
741,414,2025-09-29 23:30:50.180536,0.0,paypal,success
742,414,2025-10-29 23:30:50.180536,0.0,card,success
743,414,2025-11-28 23:30:50.180536,0.0,card,success
744,414,2025-12-28 23:30:50.180536,0.0,card,success
745,416,2025-07-11 23:30:50.180538,0.0,paypal,success
746,416,2025-08-10 23:30:50.180538,0.0,card,success
747,416,2025-09-09 23:30:50.180538,0.0,card,success
748,416,2025-10-09 23:30:50.180538,0.0,card,success
749,416,2025-11-08 23:30:50.180538,0.0,paypal,success
750,420,2026-01-09 23:30:50.180541,0.0,card,success
751,420,2026-02-08 23:30:50.180541,0.0,paypal,success
752,420,2026-03-10 23:30:50.180541,0.0,card,success
753,421,2025-07-17 23:30:50.180542,9.99,paypal,success
754,421,2025-08-16 23:30:50.180542,9.99,card,success
755,423,2025-09-07 23:30:50.180544,9.99,paypal,success
756,423,2025-10-07 23:30:50.180544,9.99,paypal,success
757,423,2025-11-06 23:30:50.180544,9.99,card,success
758,423,2025-12-06 23:30:50.180544,9.99,card,success
759,423,2026-01-05 23:30:50.180544,9.99,paypal,success
760,426,2026-04-09 23:30:50.180547,0.0,card,success
761,426,2026-05-09 23:30:50.180547,0.0,card,success
762,426,2026-06-08 23:30:50.180547,0.0,card,success
763,427,2025-05-10 23:30:50.180548,9.99,paypal,success
764,427,2025-06-09 23:30:50.180548,9.99,paypal,success
765,427,2025-07-09 23:30:50.180548,9.99,card,success
766,427,2025-08-08 23:30:50.180548,9.99,paypal,success
767,427,2025-09-07 23:30:50.180548,9.99,card,success
768,434,2026-04-17 23:30:50.180555,0.0,card,failed
769,434,2026-05-17 23:30:50.180555,0.0,paypal,success
770,434,2026-06-16 23:30:50.180555,0.0,card,success
771,434,2026-07-16 23:30:50.180555,0.0,paypal,success
772,434,2026-08-15 23:30:50.180555,0.0,card,success
773,434,2026-09-14 23:30:50.180555,0.0,paypal,refunded
774,435,2026-03-07 23:30:50.180555,9.99,card,success
775,435,2026-04-06 23:30:50.180555,9.99,paypal,success
776,435,2026-05-06 23:30:50.180555,9.99,paypal,success
777,437,2026-02-23 23:30:50.180557,0.0,card,success
778,437,2026-03-25 23:30:50.180557,0.0,paypal,success
779,437,2026-04-24 23:30:50.180557,0.0,paypal,success
780,437,2026-05-24 23:30:50.180557,0.0,paypal,success
781,437,2026-06-23 23:30:50.180557,0.0,paypal,success
782,439,2025-09-13 23:30:50.180559,0.0,card,success
783,439,2025-10-13 23:30:50.180559,0.0,paypal,success
784,439,2025-11-12 23:30:50.180559,0.0,card,success
785,449,2025-11-19 23:30:50.180569,9.99,card,success
786,450,2025-08-18 23:30:50.180570,9.99,paypal,success
787,451,2025-05-28 23:30:50.180571,0.0,paypal,success
788,452,2025-10-07 23:30:50.180572,0.0,card,success
789,452,2025-11-06 23:30:50.180572,0.0,card,success
790,453,2026-04-11 23:30:50.180573,14.99,card,failed
791,455,2026-02-13 23:30:50.180574,14.99,paypal,success
792,455,2026-03-15 23:30:50.180574,14.99,card,success
793,458,2026-02-18 23:30:50.180577,0.0,paypal,success
794,458,2026-03-20 23:30:50.180577,0.0,paypal,success
795,458,2026-04-19 23:30:50.180577,0.0,paypal,success
796,458,2026-05-19 23:30:50.180577,0.0,paypal,failed
797,458,2026-06-18 23:30:50.180577,0.0,card,success
798,458,2026-07-18 23:30:50.180577,0.0,paypal,success
799,459,2025-04-28 23:30:50.180578,0.0,card,success
800,459,2025-05-28 23:30:50.180578,0.0,paypal,success
801,460,2025-12-26 23:30:50.180579,0.0,paypal,success
802,460,2026-01-25 23:30:50.180579,0.0,card,success
803,460,2026-02-24 23:30:50.180579,0.0,paypal,success
804,460,2026-03-26 23:30:50.180579,0.0,card,success
805,460,2026-04-25 23:30:50.180579,0.0,paypal,success
806,460,2026-05-25 23:30:50.180579,0.0,paypal,success
807,462,2026-02-25 23:30:50.180581,9.99,paypal,success
808,462,2026-03-27 23:30:50.180581,9.99,card,success
809,462,2026-04-26 23:30:50.180581,9.99,card,success
810,462,2026-05-26 23:30:50.180581,9.99,paypal,success
811,462,2026-06-25 23:30:50.180581,9.99,paypal,success
812,462,2026-07-25 23:30:50.180581,9.99,card,success
813,463,2025-12-20 23:30:50.180582,0.0,card,success
814,463,2026-01-19 23:30:50.180582,0.0,card,success
815,463,2026-02-18 23:30:50.180582,0.0,paypal,success
816,463,2026-03-20 23:30:50.180582,0.0,paypal,success
817,463,2026-04-19 23:30:50.180582,0.0,paypal,success
818,463,2026-05-19 23:30:50.180582,0.0,card,success
819,464,2026-02-05 23:30:50.180583,0.0,paypal,failed
820,465,2025-05-19 23:30:50.180584,9.99,card,success
821,467,2025-10-11 23:30:50.180586,9.99,paypal,success
822,477,2026-03-12 23:30:50.180596,0.0,paypal,failed
823,477,2026-04-11 23:30:50.180596,0.0,paypal,success
824,477,2026-05-11 23:30:50.180596,0.0,paypal,refunded
825,477,2026-06-10 23:30:50.180596,0.0,paypal,success
826,481,2025-09-18 23:30:50.180599,9.99,paypal,success
827,481,2025-10-18 23:30:50.180599,9.99,card,failed
828,481,2025-11-17 23:30:50.180599,9.99,paypal,success
829,481,2025-12-17 23:30:50.180599,9.99,card,success
830,481,2026-01-16 23:30:50.180599,9.99,card,success
831,481,2026-02-15 23:30:50.180599,9.99,card,success
832,483,2025-11-18 23:30:50.180601,0.0,paypal,success
833,483,2025-12-18 23:30:50.180601,0.0,card,success
834,485,2026-03-30 23:30:50.180603,0.0,card,success
835,485,2026-04-29 23:30:50.180603,0.0,paypal,success
836,486,2025-10-23 23:30:50.180604,14.99,card,success
837,488,2026-01-19 23:30:50.180606,9.99,card,success
838,488,2026-02-18 23:30:50.180606,9.99,paypal,success
839,488,2026-03-20 23:30:50.180606,9.99,paypal,success
840,488,2026-04-19 23:30:50.180606,9.99,paypal,success
841,489,2025-04-18 23:30:50.180607,9.99,card,success
842,489,2025-05-18 23:30:50.180607,9.99,paypal,success
843,489,2025-06-17 23:30:50.180607,9.99,card,success
844,490,2025-05-25 23:30:50.180608,0.0,card,success
845,490,2025-06-24 23:30:50.180608,0.0,paypal,success
846,490,2025-07-24 23:30:50.180608,0.0,card,success
847,490,2025-08-23 23:30:50.180608,0.0,paypal,success
848,491,2025-05-05 23:30:50.180609,9.99,paypal,success
849,491,2025-06-04 23:30:50.180609,9.99,paypal,success
850,491,2025-07-04 23:30:50.180609,9.99,card,success
851,491,2025-08-03 23:30:50.180609,9.99,card,success
852,491,2025-09-02 23:30:50.180609,9.99,paypal,success
853,491,2025-10-02 23:30:50.180609,9.99,card,success
854,493,2026-01-02 23:30:50.180611,0.0,paypal,success
855,493,2026-02-01 23:30:50.180611,0.0,paypal,success
856,493,2026-03-03 23:30:50.180611,0.0,paypal,success
857,494,2025-07-05 23:30:50.180612,0.0,card,success
858,494,2025-08-04 23:30:50.180612,0.0,card,success
859,494,2025-09-03 23:30:50.180612,0.0,card,success
860,495,2025-11-10 23:30:50.180613,0.0,card,success
861,495,2025-12-10 23:30:50.180613,0.0,card,success
862,495,2026-01-09 23:30:50.180613,0.0,paypal,success
863,495,2026-02-08 23:30:50.180613,0.0,card,success
864,495,2026-03-10 23:30:50.180613,0.0,card,failed
865,495,2026-04-09 23:30:50.180613,0.0,paypal,success
866,496,2026-04-13 23:30:50.180614,0.0,paypal,failed
867,498,2025-11-21 23:30:50.180615,9.99,paypal,success
868,498,2025-12-21 23:30:50.180615,9.99,card,success
869,498,2026-01-20 23:30:50.180615,9.99,paypal,success
870,498,2026-02-19 23:30:50.180615,9.99,paypal,success
871,505,2025-10-25 23:30:50.180622,9.99,paypal,success
872,506,2025-05-08 23:30:50.180623,0.0,paypal,failed
873,506,2025-06-07 23:30:50.180623,0.0,card,success
874,506,2025-07-07 23:30:50.180623,0.0,card,success
875,509,2025-11-07 23:30:50.180626,0.0,paypal,success
876,509,2025-12-07 23:30:50.180626,0.0,paypal,success
877,509,2026-01-06 23:30:50.180626,0.0,card,failed
878,510,2026-04-15 23:30:50.180627,0.0,card,success
879,510,2026-05-15 23:30:50.180627,0.0,card,success
880,510,2026-06-14 23:30:50.180627,0.0,paypal,success
881,511,2026-02-01 23:30:50.180628,0.0,paypal,success
882,511,2026-03-03 23:30:50.180628,0.0,paypal,success
883,511,2026-04-02 23:30:50.180628,0.0,card,success
884,511,2026-05-02 23:30:50.180628,0.0,paypal,success
885,511,2026-06-01 23:30:50.180628,0.0,card,success
886,511,2026-07-01 23:30:50.180628,0.0,card,success
887,513,2026-01-22 23:30:50.180630,14.99,paypal,success
888,513,2026-02-21 23:30:50.180630,14.99,paypal,success
889,513,2026-03-23 23:30:50.180630,14.99,paypal,success
890,514,2025-11-18 23:30:50.180631,0.0,paypal,success
891,515,2025-07-29 23:30:50.180632,9.99,paypal,success
892,515,2025-08-28 23:30:50.180632,9.99,paypal,success
893,516,2025-10-14 23:30:50.180633,9.99,paypal,failed
894,516,2025-11-13 23:30:50.180633,9.99,card,success
895,516,2025-12-13 23:30:50.180633,9.99,paypal,refunded
896,516,2026-01-12 23:30:50.180633,9.99,paypal,success
897,516,2026-02-11 23:30:50.180633,9.99,paypal,success
898,517,2025-07-30 23:30:50.180634,0.0,paypal,success
899,517,2025-08-29 23:30:50.180634,0.0,card,success
900,517,2025-09-28 23:30:50.180634,0.0,card,success
901,517,2025-10-28 23:30:50.180634,0.0,paypal,success
902,517,2025-11-27 23:30:50.180634,0.0,paypal,success
903,521,2025-12-19 23:30:50.180639,9.99,card,refunded
904,522,2025-06-23 23:30:50.180640,14.99,card,failed
905,522,2025-07-23 23:30:50.180640,14.99,paypal,success
906,522,2025-08-22 23:30:50.180640,14.99,paypal,success
907,522,2025-09-21 23:30:50.180640,14.99,card,success
908,523,2026-01-06 23:30:50.180641,0.0,card,success
909,523,2026-02-05 23:30:50.180641,0.0,card,success
910,523,2026-03-07 23:30:50.180641,0.0,paypal,success
911,523,2026-04-06 23:30:50.180641,0.0,card,success
912,523,2026-05-06 23:30:50.180641,0.0,card,success
913,523,2026-06-05 23:30:50.180641,0.0,card,success
914,525,2025-09-15 23:30:50.180643,14.99,card,success
915,525,2025-10-15 23:30:50.180643,14.99,card,success
916,525,2025-11-14 23:30:50.180643,14.99,card,success
917,526,2026-01-04 23:30:50.180644,0.0,card,success
918,528,2026-03-07 23:30:50.180646,9.99,card,success
919,528,2026-04-06 23:30:50.180646,9.99,card,success
920,529,2026-03-13 23:30:50.180647,9.99,paypal,success
921,529,2026-04-12 23:30:50.180647,9.99,card,success
922,529,2026-05-12 23:30:50.180647,9.99,paypal,success
923,530,2026-04-05 23:30:50.180647,0.0,paypal,success
924,531,2025-06-15 23:30:50.180648,0.0,card,success
925,531,2025-07-15 23:30:50.180648,0.0,card,success
926,531,2025-08-14 23:30:50.180648,0.0,paypal,success
927,531,2025-09-13 23:30:50.180648,0.0,paypal,success
928,531,2025-10-13 23:30:50.180648,0.0,paypal,success
929,531,2025-11-12 23:30:50.180648,0.0,paypal,success
930,533,2025-08-02 23:30:50.180650,9.99,card,success
931,533,2025-09-01 23:30:50.180650,9.99,card,failed
932,533,2025-10-01 23:30:50.180650,9.99,card,success
933,533,2025-10-31 23:30:50.180650,9.99,card,success
934,533,2025-11-30 23:30:50.180650,9.99,paypal,success
935,533,2025-12-30 23:30:50.180650,9.99,paypal,success
936,534,2025-07-12 23:30:50.180651,0.0,paypal,success
937,534,2025-08-11 23:30:50.180651,0.0,card,success
938,537,2026-03-12 23:30:50.180654,0.0,paypal,success
939,537,2026-04-11 23:30:50.180654,0.0,card,success
940,537,2026-05-11 23:30:50.180654,0.0,card,success
941,537,2026-06-10 23:30:50.180654,0.0,card,failed
942,538,2025-07-03 23:30:50.180655,0.0,paypal,success
943,538,2025-08-02 23:30:50.180655,0.0,paypal,success
944,538,2025-09-01 23:30:50.180655,0.0,paypal,success
945,538,2025-10-01 23:30:50.180655,0.0,paypal,success
946,539,2026-03-29 23:30:50.180656,9.99,card,success
947,539,2026-04-28 23:30:50.180656,9.99,paypal,success
948,539,2026-05-28 23:30:50.180656,9.99,card,success
949,541,2025-06-25 23:30:50.180658,0.0,paypal,failed
950,544,2025-10-22 23:30:50.180661,9.99,paypal,success
951,544,2025-11-21 23:30:50.180661,9.99,card,success
952,544,2025-12-21 23:30:50.180661,9.99,paypal,success
953,544,2026-01-20 23:30:50.180661,9.99,paypal,success
954,544,2026-02-19 23:30:50.180661,9.99,card,success
955,545,2025-09-25 23:30:50.180662,9.99,card,success
956,545,2025-10-25 23:30:50.180662,9.99,paypal,success
957,545,2025-11-24 23:30:50.180662,9.99,card,refunded
