user_id,subscription_type,monthly_price,start_date
573,free,0.0,2025-06-17 00:26:16.039438
574,free,9.99,2025-09-20 00:26:16.039439
575,free,9.99,2026-02-17 00:26:16.039440
576,premium,9.99,2025-09-19 00:26:16.039441
577,free,0.0,2026-03-02 00:26:16.039442
578,premium,14.99,2026-02-23 00:26:16.039443
579,free,0.0,2025-10-04 00:26:16.039444
580,free,0.0,2026-03-18 00:26:16.039445
581,premium,9.99,2026-04-12 00:26:16.039446
582,premium,0.0,2025-07-04 00:26:16.039447
583,premium,9.99,2026-04-12 00:26:16.039448
584,family,9.99,2025-05-14 00:26:16.039449
585,free,0.0,2025-11-11 00:26:16.039450
586,premium,0.0,2026-02-10 00:26:16.039451
587,premium,0.0,2026-03-04 00:26:16.039452
588,family,0.0,2025-07-24 00:26:16.039453
589,free,9.99,2025-11-24 00:26:16.039455
590,free,9.99,2025-10-31 00:26:16.039456
591,premium,0.0,2026-02-11 00:26:16.039457
592,free,0.0,2026-01-24 00:26:16.039458
593,free,0.0,2025-05-18 00:26:16.039459
594,premium,9.99,2025-10-31 00:26:16.039460
595,free,0.0,2025-06-29 00:26:16.039461
596,premium,0.0,2025-07-16 00:26:16.039462
597,free,9.99,2025-09-13 00:26:16.039463
598,free,9.99,2025-09-13 00:26:16.039464
599,free,0.0,2025-09-16 00:26:16.039465
600,premium,0.0,2025-07-30 00:26:16.039466
601,free,0.0,2025-05-29 00:26:16.039467
602,premium,14.99,2026-03-28 00:26:16.039468
603,family,0.0,2025-09-01 00:26:16.039469
604,premium,0.0,2025-09-18 00:26:16.039470
605,premium,0.0,2025-07-06 00:26:16.039471
606,premium,9.99,2026-03-22 00:26:16.039472
607,free,9.99,2025-12-29 00:26:16.039473
608,premium,0.0,2025-08-10 00:26:16.039474
609,free,0.0,2025-09-24 00:26:16.039475
610,free,9.99,2026-02-05 00:26:16.039476
611,premium,9.99,2025-10-23 00:26:16.039477
612,premium,9.99,2026-01-03 00:26:16.039478
613,free,9.99,2025-06-13 00:26:16.039479
614,free,0.0,2025-11-27 00:26:16.039481
615,premium,0.0,2025-09-11 00:26:16.039482
616,premium,9.99,2025-10-28 00:26:16.039483
617,free,0.0,2025-11-05 00:26:16.039484
618,premium,0.0,2025-09-01 00:26:16.039485
619,premium,0.0,2026-02-10 00:26:16.039486
620,family,0.0,2026-03-22 00:26:16.039487
621,free,0.0,2026-02-09 00:26:16.039488
622,premium,0.0,2026-03-01 00:26:16.039489
623,premium,0.0,2025-12-06 00:26:16.039490
624,free,0.0,2025-11-05 00:26:16.039491
625,family,9.99,2025-10-26 00:26:16.039492
626,family,0.0,2026-02-12 00:26:16.039493
627,premium,9.99,2025-11-20 00:26:16.039494
628,premium,14.99,2025-08-11 00:26:16.039495
629,free,9.99,2025-06-04 00:26:16.039496
630,premium,9.99,2025-07-10 00:26:16.039497
631,free,0.0,2026-02-17 00:26:16.039498
632,free,9.99,2026-03-31 00:26:16.039499
633,free,0.0,2026-02-20 00:26:16.039500
634,free,0.0,2025-08-22 00:26:16.039501
635,premium,0.0,2025-11-07 00:26:16.039502
636,free,14.99,2025-06-11 00:26:16.039503
637,premium,0.0,2026-05-02 00:26:16.039504
638,free,0.0,2025-12-29 00:26:16.039505
639,premium,9.99,2025-09-14 00:26:16.039506
640,premium,0.0,2026-04-10 00:26:16.039507
641,premium,0.0,2026-02-11 00:26:16.039508
642,premium,14.99,2025-05-08 00:26:16.039509
643,premium,14.99,2026-04-30 00:26:16.039510
644,free,9.99,2026-01-10 00:26:16.039511
645,free,9.99,2025-09-09 00:26:16.039512
646,premium,9.99,2025-09-04 00:26:16.039513
647,free,0.0,2025-07-01 00:26:16.039515
648,free,9.99,2025-07-13 00:26:16.039516
649,free,14.99,2025-10-06 00:26:16.039517
650,premium,0.0,2025-06-19 00:26:16.039518
651,premium,0.0,2025-12-04 00:26:16.039519
652,premium,0.0,2026-01-21 00:26:16.039520
653,premium,9.99,2026-01-05 00:26:16.039521
654,premium,9.99,2025-07-13 00:26:16.039522
655,free,0.0,2026-04-11 00:26:16.039523
656,free,14.99,2026-04-18 00:26:16.039524
657,premium,0.0,2025-09-18 00:26:16.039525
658,free,0.0,2025-08-28 00:26:16.039526
659,free,9.99,2025-06-15 00:26:16.039527
660,free,0.0,2026-01-27 00:26:16.039528
661,free,14.99,2025-06-17 00:26:16.039529
662,free,0.0,2025-07-31 00:26:16.039530
663,free,14.99,2025-07-01 00:26:16.039531
664,free,9.99,2025-08-25 00:26:16.039532
665,free,0.0,2026-02-26 00:26:16.039533
666,family,0.0,2026-01-24 00:26:16.039534
667,free,0.0,2025-08-22 00:26:16.039535
668,family,14.99,2026-03-19 00:26:16.039536
669,premium,0.0,2025-05-09 00:26:16.039537
670,premium,9.99,2025-07-17 00:26:16.039538
671,free,0.0,2025-10-24 00:26:16.039539
672,free,9.99,2026-04-04 00:26:16.039540
673,free,0.0,2025-06-15 00:26:16.039541
674,premium,0.0,2025-05-12 00:26:16.039543
675,free,14.99,2025-10-19 00:26:16.039544
676,premium,14.99,2026-01-19 00:26:16.039545
677,premium,0.0,2026-03-13 00:26:16.039546
678,family,9.99,2026-02-27 00:26:16.039547
679,premium,0.0,2026-03-28 00:26:16.039548
680,free,9.99,2025-07-26 00:26:16.039549
681,free,9.99,2025-11-01 00:26:16.039550
682,premium,9.99,2026-01-29 00:26:16.039551
683,free,0.0,2025-07-03 00:26:16.039552
684,free,0.0,2025-05-30 00:26:16.039553
685,premium,9.99,2025-09-14 00:26:16.039554
686,premium,9.99,2025-06-26 00:26:16.039555
687,premium,0.0,2025-12-31 00:26:16.039556
688,premium,0.0,2026-03-16 00:26:16.039557
689,premium,9.99,2025-07-31 00:26:16.039558
690,family,14.99,2025-05-26 00:26:16.039559
691,premium,9.99,2025-09-16 00:26:16.039560
692,free,0.0,2026-01-24 00:26:16.039561
693,free,9.99,2025-10-25 00:26:16.039562
694,free,9.99,2026-05-01 00:26:16.039563
695,free,0.0,2025-10-23 00:26:16.039564
696,free,0.0,2025-10-10 00:26:16.039565
697,free,0.0,2026-04-25 00:26:16.039566
698,premium,9.99,2025-12-18 00:26:16.039567
699,free,0.0,2025-10-03 00:26:16.039568
700,premium,14.99,2025-08-19 00:26:16.039569
701,free,9.99,2025-10-25 00:26:16.039570
702,family,9.99,2025-05-19 00:26:16.039571
703,family,0.0,2025-07-22 00:26:16.039573
704,premium,9.99,2026-02-01 00:26:16.039574
705,premium,0.0,2025-08-31 00:26:16.039575
706,family,9.99,2025-08-12 00:26:16.039576
707,premium,0.0,2025-11-24 00:26:16.039577
708,premium,0.0,2025-08-18 00:26:16.039578
709,premium,0.0,2026-04-23 00:26:16.039579
710,free,0.0,2025-12-22 00:26:16.039580
711,free,0.0,2026-01-20 00:26:16.039581
712,free,0.0,2025-12-27 00:26:16.039582
713,premium,0.0,2025-09-08 00:26:16.039583
714,free,0.0,2025-12-17 00:26:16.039584
715,premium,9.99,2025-12-20 00:26:16.039585
716,free,9.99,2025-08-08 00:26:16.039586
717,premium,9.99,2025-05-05 00:26:16.039587
718,free,0.0,2025-08-26 00:26:16.039588
719,free,9.99,2025-11-22 00:26:16.039589
720,free,9.99,2026-04-24 00:26:16.039590
721,premium,14.99,2025-07-23 00:26:16.039591
722,premium,9.99,2025-09-02 00:26:16.039592
723,premium,0.0,2025-10-27 00:26:16.039593
724,free,9.99,2025-05-15 00:26:16.039594
725,premium,0.0,2025-12-22 00:26:16.039596
726,free,0.0,2025-11-13 00:26:16.039597
727,premium,0.0,2025-12-07 00:26:16.039598
728,free,0.0,2026-01-27 00:26:16.039599
729,family,9.99,2025-09-01 00:26:16.039600
730,free,0.0,2026-04-04 00:26:16.039601
731,family,0.0,2025-08-07 00:26:16.039602
732,free,9.99,2025-12-04 00:26:16.039603
733,premium,0.0,2026-02-17 00:26:16.039604
734,free,0.0,2025-05-06 00:26:16.039605
735,free,0.0,2026-02-26 00:26:16.039606
736,free,9.99,2026-02-05 00:26:16.039607
737,premium,14.99,2026-04-02 00:26:16.039608
738,free,0.0,2025-12-23 00:26:16.039609
739,free,0.0,2025-12-26 00:26:16.039610
740,free,9.99,2025-12-04 00:26:16.039611
741,free,9.99,2025-09-07 00:26:16.039612
742,premium,9.99,2025-11-08 00:26:16.039613
743,free,0.0,2025-07-01 00:26:16.039614
744,free,14.99,2026-03-17 00:26:16.039615
745,free,9.99,2026-01-29 00:26:16.039616
746,premium,0.0,2026-04-18 00:26:16.039617
747,premium,0.0,2026-03-02 00:26:16.039618
748,free,14.99,2025-12-22 00:26:16.039619
749,free,0.0,2025-12-15 00:26:16.039620
750,free,0.0,2025-09-15 00:26:16.039621
751,premium,0.0,2025-05-20 00:26:16.039624
752,premium,9.99,2026-04-24 00:26:16.039625
753,free,0.0,2025-06-09 00:26:16.039626
754,premium,9.99,2025-05-17 00:26:16.039627
755,premium,9.99,2026-01-05 00:26:16.039628
756,free,0.0,2025-11-03 00:26:16.039629
757,free,0.0,2026-03-20 00:26:16.039630
758,free,9.99,2025-08-12 00:26:16.039631
759,free,9.99,2025-08-06 00:26:16.039633
760,premium,0.0,2025-08-16 00:26:16.039634
761,family,9.99,2026-03-09 00:26:16.039635
762,premium,0.0,2025-08-11 00:26:16.039636
763,free,0.0,2025-07-22 00:26:16.039637
764,free,9.99,2025-11-19 00:26:16.039639
765,free,14.99,2025-05-30 00:26:16.039640
766,premium,0.0,2025-11-21 00:26:16.039641
767,premium,0.0,2025-09-27 00:26:16.039642
768,premium,9.99,2025-10-25 00:26:16.039643
769,free,9.99,2026-02-27 00:26:16.039644
770,free,0.0,2025-11-01 00:26:16.039645
771,free,0.0,2025-12-12 00:26:16.039646
772,free,0.0,2025-07-24 00:26:16.039647
773,free,9.99,2026-01-03 00:26:16.039648
774,free,0.0,2026-01-12 00:26:16.039649
775,free,0.0,2025-07-21 00:26:16.039650
776,free,14.99,2025-09-04 00:26:16.039651
777,premium,0.0,2025-05-08 00:26:16.039652
778,free,14.99,2025-06-28 00:26:16.039653
779,family,0.0,2025-08-31 00:26:16.039654
780,free,9.99,2025-06-06 00:26:16.039656
781,premium,9.99,2025-07-03 00:26:16.039657
782,premium,0.0,2025-12-11 00:26:16.039658
783,free,0.0,2026-01-15 00:26:16.039659
784,premium,0.0,2025-06-26 00:26:16.039660
785,free,0.0,2025-08-07 00:26:16.039661
786,premium,0.0,2025-09-15 00:26:16.039662
787,premium,9.99,2025-10-03 00:26:16.039663
788,free,0.0,2025-08-18 00:26:16.039664
789,free,14.99,2026-02-18 00:26:16.039665
790,premium,14.99,2025-07-02 00:26:16.039666
791,free,0.0,2026-03-22 00:26:16.039667
792,premium,0.0,2025-10-08 00:26:16.039668
793,free,0.0,2025-09-18 00:26:16.039669
794,premium,0.0,2026-01-13 00:26:16.039670
795,free,0.0,2025-06-07 00:26:16.039671
796,free,9.99,2025-05-08 00:26:16.039672
797,free,9.99,2026-03-11 00:26:16.039673
798,premium,0.0,2026-01-19 00:26:16.039674
799,free,9.99,2025-10-05 00:26:16.039675
800,premium,14.99,2026-02-26 00:26:16.039676
801,family,9.99,2025-05-31 00:26:16.039677
802,free,0.0,2025-05-24 00:26:16.039679
803,premium,0.0,2025-08-31 00:26:16.039680
804,family,9.99,2025-09-12 00:26:16.039681
805,premium,9.99,2025-07-26 00:26:16.039682
806,premium,14.99,2025-12-08 00:26:16.039683
807,premium,0.0,2025-09-12 00:26:16.039684
808,free,0.0,2026-04-29 00:26:16.039685
809,free,9.99,2025-08-24 00:26:16.039686
810,free,9.99,2025-05-20 00:26:16.039687
811,free,0.0,2025-08-29 00:26:16.039688
812,premium,9.99,2025-12-13 00:26:16.039689
813,free,9.99,2025-09-09 00:26:16.039690
814,free,0.0,2025-06-08 00:26:16.039691
815,free,0.0,2025-06-17 00:26:16.039692
816,free,14.99,2025-08-22 00:26:16.039693
817,free,14.99,2025-07-26 00:26:16.039694
818,free,0.0,2025-05-04 00:26:16.039695
819,free,9.99,2025-09-09 00:26:16.039696
820,free,0.0,2026-02-14 00:26:16.039697
821,free,9.99,2025-05-04 00:26:16.039698
822,free,9.99,2026-01-30 00:26:16.039700
823,free,9.99,2026-01-27 00:26:16.039701
824,free,9.99,2026-02-14 00:26:16.039702
825,free,9.99,2025-10-21 00:26:16.039703
826,premium,9.99,2026-04-12 00:26:16.039704
827,free,0.0,2025-05-19 00:26:16.039705
828,free,9.99,2025-11-17 00:26:16.039706
829,premium,9.99,2026-01-06 00:26:16.039707
830,free,0.0,2025-11-24 00:26:16.039708
831,free,9.99,2025-12-23 00:26:16.039709
832,premium,0.0,2025-06-28 00:26:16.039710
833,free,0.0,2025-08-15 00:26:16.039711
834,free,9.99,2025-05-28 00:26:16.039712
835,family,0.0,2025-10-17 00:26:16.039713
836,free,9.99,2026-02-19 00:26:16.039714
837,premium,0.0,2025-12-29 00:26:16.039715
838,free,0.0,2025-11-07 00:26:16.039716
839,family,0.0,2026-03-20 00:26:16.039717
840,premium,9.99,2026-01-03 00:26:16.039718
841,premium,14.99,2026-04-26 00:26:16.039719
842,family,9.99,2025-11-21 00:26:16.039720
843,premium,0.0,2025-07-05 00:26:16.039721
844,free,9.99,2025-07-08 00:26:16.039722
845,free,9.99,2025-09-13 00:26:16.039724
846,premium,9.99,2025-07-09 00:26:16.039725
847,premium,0.0,2025-09-20 00:26:16.039726
848,free,9.99,2026-01-21 00:26:16.039727
849,premium,0.0,2025-07-24 00:26:16.039728
850,family,0.0,2026-03-14 00:26:16.039729
851,premium,14.99,2025-05-14 00:26:16.039730
852,free,0.0,2025-05-13 00:26:16.039731
853,free,9.99,2025-12-14 00:26:16.039732
854,free,9.99,2025-06-23 00:26:16.039733
855,premium,9.99,2025-07-07 00:26:16.039734
856,premium,0.0,2026-01-22 00:26:16.039735
857,free,9.99,2025-12-22 00:26:16.039736
858,free,9.99,2025-10-30 00:26:16.039737
859,premium,0.0,2025-05-26 00:26:16.039738
860,premium,9.99,2025-05-16 00:26:16.039739
861,family,0.0,2026-02-09 00:26:16.039740
862,free,9.99,2025-06-26 00:26:16.039741
863,free,14.99,2026-02-11 00:26:16.039742
864,premium,14.99,2025-06-29 00:26:16.039743
865,free,14.99,2026-01-06 00:26:16.039745
866,premium,9.99,2026-03-27 00:26:16.039746
867,family,9.99,2025-11-30 00:26:16.039747
868,free,9.99,2025-08-18 00:26:16.039748
869,free,0.0,2026-02-01 00:26:16.039749
870,free,0.0,2025-05-21 00:26:16.039750
871,premium,14.99,2026-04-25 00:26:16.039751
872,free,9.99,2025-08-17 00:26:16.039752
873,family,9.99,2026-02-25 00:26:16.039753
874,family,0.0,2025-07-21 00:26:16.039754
875,premium,9.99,2025-11-15 00:26:16.039755
876,free,0.0,2026-03-09 00:26:16.039756
877,family,9.99,2025-09-01 00:26:16.039757
878,free,0.0,2026-04-01 00:26:16.039758
879,premium,0.0,2025-06-10 00:26:16.039759
880,premium,0.0,2025-11-10 00:26:16.039760
881,premium,9.99,2025-09-17 00:26:16.039761
882,premium,0.0,2025-07-16 00:26:16.039762
883,free,0.0,2026-02-02 00:26:16.039763
884,premium,0.0,2026-04-22 00:26:16.039764
885,free,0.0,2025-09-30 00:26:16.039765
886,free,9.99,2025-06-29 00:26:16.039766
887,family,0.0,2025-10-07 00:26:16.039767
888,premium,0.0,2026-01-27 00:26:16.039768
889,premium,9.99,2026-03-19 00:26:16.039769
890,free,0.0,2026-01-12 00:26:16.039770
891,family,9.99,2025-06-14 00:26:16.039771
892,free,0.0,2026-02-19 00:26:16.039772
893,free,9.99,2025-10-04 00:26:16.039773
894,free,0.0,2026-04-06 00:26:16.039774
895,family,9.99,2025-07-03 00:26:16.039775
896,free,0.0,2025-06-07 00:26:16.039776
897,premium,0.0,2025-10-20 00:26:16.039777
898,premium,0.0,2025-12-17 00:26:16.039778
899,free,9.99,2025-05-21 00:26:16.039779
900,free,0.0,2025-12-30 00:26:16.039780
901,free,0.0,2025-11-16 00:26:16.039781
902,premium,14.99,2026-04-21 00:26:16.039782
903,free,9.99,2025-06-20 00:26:16.039783
904,free,9.99,2026-04-04 00:26:16.039784
905,free,0.0,2025-07-19 00:26:16.039785
906,premium,0.0,2025-08-27 00:26:16.039786
907,free,9.99,2025-07-30 00:26:16.039787
908,free,0.0,2025-05-04 00:26:16.039788
909,premium,0.0,2025-05-20 00:26:16.039790
910,free,0.0,2025-09-28 00:26:16.039791
911,premium,0.0,2025-05-17 00:26:16.039792
912,free,9.99,2025-11-26 00:26:16.039793
913,premium,9.99,2025-11-29 00:26:16.039794
914,free,9.99,2026-01-16 00:26:16.039795
915,premium,0.0,2025-07-18 00:26:16.039796
916,premium,0.0,2026-03-03 00:26:16.039797
917,premium,0.0,2026-01-11 00:26:16.039798
918,premium,9.99,2026-04-23 00:26:16.039799
919,free,9.99,2026-05-02 00:26:16.039800
920,premium,0.0,2025-11-15 00:26:16.039801
921,premium,0.0,2026-01-03 00:26:16.039802
922,free,0.0,2026-01-03 00:26:16.039803
923,premium,9.99,2026-01-20 00:26:16.039804
924,free,9.99,2025-11-27 00:26:16.039805
925,free,0.0,2025-05-09 00:26:16.039806
926,premium,0.0,2026-04-24 00:26:16.039807
927,free,9.99,2025-11-26 00:26:16.039808
928,free,9.99,2025-12-06 00:26:16.039809
929,free,0.0,2025-10-19 00:26:16.039810
930,free,0.0,2025-07-11 00:26:16.039811
931,premium,9.99,2025-09-25 00:26:16.039812
932,premium,14.99,2025-12-10 00:26:16.039813
933,free,0.0,2025-05-15 00:26:16.039814
934,free,9.99,2025-07-13 00:26:16.039816
935,free,0.0,2025-10-22 00:26:16.039817
936,premium,9.99,2025-10-24 00:26:16.039818
937,free,0.0,2025-09-03 00:26:16.039819
938,free,0.0,2025-06-06 00:26:16.039820
939,premium,0.0,2026-01-20 00:26:16.039821
940,free,14.99,2025-07-05 00:26:16.039822
941,free,0.0,2025-10-05 00:26:16.039823
942,free,9.99,2026-01-19 00:26:16.039824
943,premium,9.99,2026-04-20 00:26:16.039825
944,premium,0.0,2025-08-17 00:26:16.039826
945,free,9.99,2026-01-22 00:26:16.039827
946,free,0.0,2025-08-09 00:26:16.039828
947,free,0.0,2025-06-26 00:26:16.039829
948,premium,0.0,2025-09-18 00:26:16.039830
949,premium,9.99,2026-03-07 00:26:16.039831
950,free,14.99,2026-03-23 00:26:16.039832
951,free,14.99,2025-06-17 00:26:16.039833
952,premium,9.99,2025-08-03 00:26:16.039834
953,premium,0.0,2025-08-19 00:26:16.039835
954,free,9.99,2025-10-23 00:26:16.039836
955,family,0.0,2026-01-21 00:26:16.039837
956,free,14.99,2025-09-26 00:26:16.039839
957,free,9.99,2025-12-04 00:26:16.039840
958,premium,9.99,2025-10-17 00:26:16.039841
959,free,9.99,2025-08-26 00:26:16.039842
960,premium,9.99,2026-03-23 00:26:16.039843
961,free,0.0,2026-01-13 00:26:16.039844
962,free,0.0,2026-02-07 00:26:16.039845
963,premium,9.99,2026-01-20 00:26:16.039846
964,premium,14.99,2026-01-07 00:26:16.039847
965,free,14.99,2025-09-14 00:26:16.039848
966,family,9.99,2025-06-01 00:26:16.039849
967,free,9.99,2025-05-28 00:26:16.039850
968,premium,0.0,2025-12-23 00:26:16.039851
969,premium,9.99,2025-06-03 00:26:16.039852
970,free,9.99,2025-06-24 00:26:16.039853
971,free,9.99,2025-07-01 00:26:16.039854
972,free,14.99,2025-10-13 00:26:16.039855
973,free,14.99,2025-12-18 00:26:16.039856
974,free,0.0,2025-11-03 00:26:16.039857
975,free,0.0,2026-03-09 00:26:16.039858
976,free,9.99,2025-10-30 00:26:16.039859
977,free,14.99,2026-01-25 00:26:16.039860
978,premium,14.99,2025-12-02 00:26:16.039861
979,free,0.0,2025-07-08 00:26:16.039862
980,free,9.99,2026-04-05 00:26:16.039864
981,free,0.0,2025-07-20 00:26:16.039865
982,premium,0.0,2025-11-29 00:26:16.039866
983,premium,9.99,2026-04-03 00:26:16.039867
984,free,9.99,2026-04-01 00:26:16.039868
985,premium,9.99,2025-06-17 00:26:16.039869
986,premium,0.0,2025-10-14 00:26:16.039870
987,free,14.99,2025-05-23 00:26:16.039871
988,premium,9.99,2025-10-16 00:26:16.039872
989,family,0.0,2025-07-25 00:26:16.039873
990,free,0.0,2025-12-04 00:26:16.039874
991,premium,0.0,2025-06-16 00:26:16.039875
992,premium,9.99,2026-01-31 00:26:16.039876
993,free,0.0,2025-08-27 00:26:16.039877
994,premium,9.99,2026-04-10 00:26:16.039878
995,free,9.99,2025-10-02 00:26:16.039879
996,premium,14.99,2025-08-16 00:26:16.039880
997,free,9.99,2026-01-16 00:26:16.039881
998,free,14.99,2026-04-11 00:26:16.039882
999,free,0.0,2025-11-19 00:26:16.039883
1000,premium,0.0,2025-08-21 00:26:16.039884
